id,商品名称,销售价格,月销量,评论量,商品人气值
35877388931,清扬洗发水男士去屑止痒洗发露活力运动薄荷型750ml/400+160包邮 ,43.8,626,764,1080
586662811230,海飞丝洗发水1l/750ml去屑止痒男女丝质柔滑旗舰店官方旗舰正品 ,49.9,666,1063,716
530394902538,RYO/吕 红吕极度损伤修护洗发水 ,49,6381,29796,41550
564351203782,韩国爱茉莉进口红吕洗发水损伤修护无硅油洗发露补水500ml*2瓶 ,85,9419,18006,38220
574150189191,欧莱雅大金瓶精油女洗发水护发素套装蓬松顺滑防毛躁修护烫染卷发 ,189,837,1556,7120
583122832551,欧莱雅精油套装护发柔顺修护干枯洗发露女士洗发水护发素套装1.4L ,129.9,243,319,1342
533951657586,植观 Neroli脆弱再见深层修护洗护套装 ,188,4047,40674,191716
571858868993,【屈臣氏】欧莱雅大金瓶修复洗发水 垂顺去毛躁顺直洗护套装440ML ,139,140,336,1686
533903283375,植观 Aphrodite轻装上阵蓬松丰盈洗护套装 ,188,2726,16271,55662
595291309010,吕洗发水小样100ml旅行装套装紫红黑小瓶护发素便携试用中样体验 ,19.9,1152,326,1016
529173886381,力士洗发水露香氛沐浴露乳护发素家庭套装持久留香旗舰店官方旗舰 ,42.9,1466,18222,18204
533801939703,Schwarzkopf/施华蔻 精华深透修护洗发露 ,68,37,808,1684
37769460167,沙宣 清爽劲醒男士洗发露 ,139,566,2746,5032
532214721917,沙宣 修护水养洗发水 ,149,898,72978,162308
521424633339,SEEYOUNG/滋源 氨基酸生姜健发洗头水 ,119,2514,13249,20896
43931708169,霸王育发防脱洗发水80ml 清爽控油 男女士洗发水 ,28,3854,6195,14646
37336266178,霸王 姜汁首乌去屑洗发精华素 ,39,2949,7059,11524
567652002643,SEEYOUNG/滋源 修护香氛洗头水 ,119,981,6351,13326
537714239728,LUX/力士 垂顺臻耀柔亮洗发乳 ,45.9,1294,833,1330
544659879937,Schwarzkopf/施华蔻 雏菊清润无硅洗发露 ,19.9,1496,1244,3280
562470499030,【屈臣氏】施华蔻洗发水多效修护19洗发露600ml严重受损修复 ,89,562,885,2214
564768648756,杨幂力荐Lux力士桃花沁香洗发水露乳男女士正品套装750ml*2 ,79.9,3021,9962,18576
582948748837,TriptychOfLune/三谷 粉色丰盈蓬松洗发水 ,79,22925,15912,55922
530625596175,mese/美多丝 水漾丝滑洗发水 ,109,2328,39162,83404
536690137661,正品飘柔洗发水1L*2瓶家庭装清爽去屑洗发露控油柔顺洗头膏大瓶装 ,56.9,1159,14331,11830
536502395575,L’Oreal professionnel/巴黎欧莱雅沙龙专属 沙龙洗护绚色润采洗发水 ,139,868,848,5308
585692997103,KONO 顺滑柔净洗发水 ,98,25014,26502,335598
18024082887,资生堂洗发水套装 惠润柔净无硅油洗发水绿野芳香男女士洗发露 ,98,648,12294,24746
566733283204,拉芳 丝柔顺滑营养柔顺护理洗发露 ,28.9,8356,52572,36940
566058835057,马丁古龙香氛旅行套装男士试用装护肤品沐浴露洗发水洗面奶乳小样 ,29.9,817,1223,1634
592140465424,triptychoflune三谷氨基酸洗发水护发素套装女士丰盈蓬松无硅油 ,158,1399,580,2672
585943583779,舒蕾洗发水护发素葡萄籽精油洗护套装男女士通用改善干枯官方正品 ,39.9,4006,4412,6878
45142531410,COCOVEL/蔻露薇 水润蛋白滋养双效香芬洗发露 ,39.8,24848,414690,332722
592700666817,小苍兰洗发水套装持久留香味控油去屑止痒清香女男洗头发膏网红款 ,39,67907,22418,41406
568593114693,Moist Diane/黛丝恩 黛丝恩 摩洛哥油洗发水 ,76,3316,11792,49538
586176015841,Leiws/贝维诗 生姜植物香防脱洗发水 ,99,34272,44245,24114
579689200183,HAIR RECIPE/发の食谱 Hair Recipe发之食谱旅行装50ml+50g ,29.9,460,1097,1832
574366960259,韩方五谷 韩方五谷玲珑香芬营养洗发乳 ,77.3,4343,5439,11936
569902451023,COCOVEL/蔻露薇 750ml香氛洗发水 ,66.9,44703,56997,84860
44844667084,巴登魔瓶 茶树去屑洗发水 ,68,1139,8985,27246
42038824829,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,37,4223,27599,26660
9180531789,博倩 防脱育发洗发露 ,29.9,4856,35942,114994
528518764636,FANTEXI/范特西 山茶花无屑顺爽洗发露 ,69,1399,12265,8516
575827473710,舒蕾 绿茶籽清爽控油去屑洗发露 ,32.9,4196,5776,8436
563790504767,潘婷洗发水 丝质顺滑750ml秀发能量水男女士包邮 ,39.9,1753,171,298
564794140847,Moist Diane/黛丝恩 植萃洗发水滋润型 ,102,7089,11527,116048
586367039780,潘婷丝质顺滑洗发水护发素500ml+500ml洗护套装氨基酸通用旗舰店 ,59.8,655,603,1936
588877698860,法国Rene Furterer馥绿德雅进口防脱发洗发水250ml加量装*2 ,165,709,248,1042
536681576463,巴黎欧莱雅防褪色补色固色护色锁色洗发水染后护色护发素套装正品 ,198,799,557,3352
547114731510,Detllou/迪诺 柔顺修护滋养洗发乳 ,69.8,1480,11609,22922
43500126145,syoss丝蕴洗发水套装无硅净屑洗发露洗头膏男女750ml去屑止痒控油 ,49,1580,1537,1272
541543807253,笛梵 毛囊净化强根洗发乳 ,98,1591,8290,16606
538776190241,徽歌 养发米浆-淘米水洗发乳 ,31,4382,16522,15144
529672322884,syoss丝蕴洗发水无硅油水润洗发水护发素套装正品控油蓬松洗发露 ,45,834,6750,11020
562827060160,MamaKids 婴儿泡沬洗发液初生宝宝弱酸性洗发水滋润护发水 370ml ,140,5305,3082,9198
551623487121,YUNEGISH/优妮 600ml精油弱酸洗发乳+600ml精油弱酸护发精华乳 ,59,17497,96057,61508
38329183067,施华蔻多效修护19香水型洗头膏氨基酸洗护洗发水护发素套装1.4L ,139,645,447,1210
38406404508,阿道夫 轻柔丝滑洗发水+沐浴露 ,84,1258,10899,11474
573469503135,阿道夫 亮泽丝滑洗发香乳 ,88,4232,65376,94816
547155290379,Schwarzkopf/施华蔻 维他命丰盈无硅洗发露 ,99,303,1441,3500
545048536351,KERASTASE/卡诗 强韧修护洗发水 ,380,1955,6093,16032
45404935117,KERASTASE/卡诗 黛丝逸柔洗发水 ,260,1052,2176,10850
556190224679,海飞丝 幽香馥郁去屑洗发水 ,109,12893,133515,165240
590603565104,海飞丝 海飞丝清爽去油去屑洗发露500ml ,69.9,4106,3315,1986
568698015529,【官方正品】花吕无硅油洗发水护发素(油性头皮)套装香400ml*2 ,140.8,3627,2946,7488
565262190606,【官方正品】金吕修护染烫干枯毛躁洗发水护发素洗护套装400ml*2 ,140.8,1225,1853,3662
536435891269,Shiseido/资生堂 MACHERIE蜜桃珍珠洗发水 ,88,873,4271,11396
567152232138,阿道夫 阿道夫洗发水 ,109,3719,13648,12342
561303856957,海飞丝 净透水润致美去屑洗发露 ,59.8,3623,7143,3568
520475991094,阿道夫 洗护沐(滋润+护发+魅力) ,182,14,1526,5308
572189106135,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕垂顺) ,89,642,830,3674
41197649012,阿道夫 净澈清爽洗发乳 ,78,1528,1100,3574
571431784952,欧莱雅大金瓶奇焕炫亮无硅油洗发水精油护发素洗护套装 持久留香 ,179,996,4259,18052
557851739120,Shiseido/资生堂 不老林保湿 ,218,271,957,4428
586980047107,联合利华凌仕沐浴露600g+清扬男士活力去头屑洗发水500g套装 ,75.9,468,576,494
574241241549,联合利华清扬洗发水露吴亦凡同款去头屑女生花丛邂逅正品450g*2 ,89.9,552,487,1442
37979512045,海飞丝洗发水去油清爽控油去屑止痒男女柠檬洗发露旗舰店正品套装 ,39.9,1164,6759,6148
578280336684,正品海飞丝丝质洗发露去屑止痒旗舰店官方旗舰家庭套装男女洗发水 ,38,446,751,1738
527198469072,清扬洗发水套装男女士750ml家庭装止痒控油水润去屑官方旗舰正品 ,105.9,855,564,756
587273096649,清扬男士洗发水去屑止痒活力洗发露500g+男士沐浴露激情600ml套装 ,69.9,725,329,348
524667813667,CLEAR/清扬 去屑洗发露(多效水润养护型) ,75.2,714,1655,1844
551908633466,RYO 黄吕防脱生发滋养洗发水 ,59,1756,8661,16380
558565291611,韩国Ryoe吕进口黑吕莹韧滋养固发防脱洗发水洗发露400ml*3瓶 ,159,999,8713,32272
589788171019,L'OREAL /欧莱雅 男士深层去屑洗发露 ,45,384,117,118
560069917314,L'OREAL/欧莱雅 男士去屑洗发露(炭爽去油) ,24.9,554,957,664
39264645790,L＇oreal/欧莱雅 净化洗发水 ,79,286,1849,2826
533986018495,植观 Akari顺其自然柔顺水润洗护套装 ,188,1553,15093,52064
568433432612,植观 蓬松丰盈氨基酸洗发水 ,24.9,1569,12471,35022
545089160697,RYO/吕 红吕深层修复洗发水 ,49.5,734,5693,7020
586114295709,沙宣 无硅油洗发水 ,49,1146,883,2210
36818896920,沙宣 清盈顺柔洗发露 ,99,413,1249,2748
10748339636,霸王 去屑止痒洗发精华素 ,39,2314,5695,7352
586661667623,飘柔洗发水1000ml家庭装正品护发精油男士女士套装旗舰店官方旗舰 ,49.9,1394,1607,1738
38498057523,霸王 首乌黑亮天然植物洗发露 ,39,1525,3150,4864
586512750415,潘婷洗发水400ml护发素200ml套装正品丝质顺滑男女旗舰店官方旗舰 ,39.9,1844,3234,3642
553783408869,SEEYOUNG/滋源 氨基酸生姜健发洗头水 ,129,507,13276,21694
567443944688,SEEYOUNG/滋源 强韧香氛洗头水 ,238,774,3360,9394
36177888521,屈臣氏施华蔻多效修护19氨基酸洗护套装洗发露护发素修护毛躁干枯 ,100,415,2809,7114
531491743894,Schwarzkopf/施华蔻 辣木籽净透无硅洗发露 ,49.9,570,883,3110
561764917231,Schwarzkopf/施华蔻 羊绒脂滋养洗发露 ,62.3,17,93,282
583154085540,【头皮油发尾干】triptychoflune三谷无硅氨基酸洗发水护发素套装 ,158,18695,14546,42876
591916616222,triptychoflune三谷氨基酸无硅油洗发水护发素套装 控油去屑润滑 ,158,3938,1471,5390
565040045087,章华汉草 留香顺滑洗发乳 ,68,929,4030,6970
37522908273,云南白药养元青防脱控油健发洗发水洗发露 强根防脱健发 2套装 ,83,1108,8105,17996
529052501030,蜂花无硅油洗发水套装啤酒花生姜健发滋润男女士蓬松洗发露膏正品 ,85.8,833,4245,6440
558092017507,Batiste/碧缇丝 免洗干发喷雾 ,59,16283,92629,196322
574941047174,PAHKEN/帕克 迷迭香非离子洗发水 ,49,7590,40042,77062
538309128648,Lux力士小晶钻无硅油洗发水护发素臻璨修护男女士正品套装450ml*2 ,89.9,807,11448,25290
587761413128,COCOVEL/蔻露薇 洗发水沐浴露 ,69.9,4042,7101,3244
588175785264,SHISEIDO PROFESSIONAL/资生堂专业美发 ,420,1251,423,4070
569645848115,魔香 水润蛋白滋养修护香芬洗发乳 ,59.9,1588,604534,180188
530892109998,草方 祛屑洗发剂 ,58,2964,33941,28502
40515689540,LUSH 杂果宾治洗发露 Rehab ,290,156,586,2662
563404669502,TAMANOHADA/玉の肌 洗发水 ,98,3091,12230,65454
544232231938,舒蕾 烁金焗油洗发露 ,28.9,2298,5385,6330
527446529136,熊野油脂 滋润无硅洗发水 ,59,995,8250,19300
536600008411,MAYWUFA/美吾发 檀香精油洗发精 ,59,1078,969,1904
562790482591,青蛙王子儿童洗发水正品3-15岁女孩男孩宝宝无硅油天然柔顺洗发露 ,29.8,1616,5718,6150
574065880289,?美国belli孕妇洗发水护发素套装孕妇专用露洗护怀孕期孕用品然天 ,159,1330,3120,9214
562785116372,George caroll/乔治卡罗尔 乔卡男士魅力洗发水沐浴露 ,49.9,20472,83767,80758
547716371955,资生堂洗发水家庭装 惠润绿野芳香无硅油洗发露套装 官方旗舰店 ,133,437,759,1828
40497430612,LUSH 薰衣迷洗发皂 Jumping Juniper ,98,292,1431,5184
540281137976,正品力士洗发水乳液露洗头膏护发素家庭套装止痒控油滋养男女士 ,42.9,1003,2212,2480
546610476667,红色小象儿童洗发水无硅油3女孩7男孩正品包邮女童去屑洗发旗舰店 ,76,1272,2723,3760
526458796758,Sivia/仙维娜 橄榄去屑柔顺洗发露+橄榄舒爽沐浴露 ,48,6558,74264,64180
578146335519,佰草世家生姜洗发水 送防脱发增发密发生变长育发液 男女白发黑发 ,46,7814,430825,143932
10591310356,博倩 老姜皇防脱育发洗发露 ,28,8062,35615,51380
23614532798,郁美净儿童洗发水沐浴露液二合一正品宝宝6 12岁3-15女孩男无硅油 ,26.9,2261,6831,7852
538642247209,资生堂洗护套装 水之密语净澄水活洗发水护发素600ml*2锁水滋养 ,88,1639,6336,13054
533639234061,mese/美多丝 美多丝生姜净屑固发洗发露（无硅油） ,149,1367,30140,41964
45667626834,Shiseido/资生堂 护理道芳氛头皮护理净透控油洗发露 ,192,95,391,1536
563559519371,日本tamanohada玉肌无硅洗发水护发素组合 玉之肌洗护套装 ,188,2061,8912,45072
594667268710,舒霖屑净发用洗剂正品远方药用洗发水傣医植物去屑止痒控油膏露液 ,199,1679,410,1134
520926648187,Adidas/阿迪达斯男士洗发水沐浴露套装去屑控油活力洗头膏沐浴露 ,59.9,1191,29741,17734
585685389766,KONO 净屑强韧洗发水 ,98,3034,871,11186
575132933256,Hair Recipe发之食谱无花果无硅油去油控油洗发水护发素530套装 ,219,41,120,756
565033403108,阿道夫 茶树精油男士洗发水(祛屑止痒) ,57,1854,7475,11894
577549033197,阿道夫 修护滋养洗发香乳 ,133,3027,30282,81226
524598839155,施华蔻羊绒脂滋养修护洗发水露护发素男女士洗头膏液洗护套装1.4L ,139,835,29244,50822
45437852664,KERASTASE/卡诗 男士纤细洗发水 ,240,896,2247,3970
527344521030,施华蔻辣木籽无硅油清爽净透男女士洗发水洗发露润发乳洗护套装1L ,139,1949,16411,27784
545249344635,KERASTASE/卡诗 头皮系列舒缓洗发水 ,240,786,2470,7474
589149907520,海飞丝 头皮专研防脱洗发水 ,189.9,595,303,2120
19454005376,海飞丝 净爽控油型男士去屑洗发露 ,59.9,2723,7579,5642
587308154355,RYO/吕 黑礼盒 ,167,537,350,1516
579988847442,RYO/吕 吕滋养韧发密集强韧洗护套装(中干性头皮)400g+400ml ,156.8,741,1567,4354
577227033337,清扬 男士洗发套装 活力运动薄荷 500g*3+200g ,99.9,6189,65588,42070
558381584614,海飞丝 幽香馥郁 去屑洗发露 ,55.8,6185,25167,10542
548460762416,欧莱雅美发茶树植萃去头屑控油男士女士洗发水露护发素洗护套装 ,99,619,19570,19516
549079753884,欧莱雅美发精油润养滋润头发改善干枯护发精油洗发水露400ml*2 ,67,333,5040,6152
543240736774,阿道夫 袪屑止痒洗发乳液 ,36,687,12353,11888
558843710548,资生堂ADENOGEN头皮养护洗发水(控油型)400mlx2瓶控油强根固发 ,416,167,527,2432
580714070922,海飞丝洗发水露清爽控油男女去屑止痒旗舰店官方旗舰包邮正品套装 ,69.5,431,528,696
564760337825,海飞丝去屑洗发水舒肤佳沐浴露乳护发素持久留香家庭装套装男女士 ,59.9,495,2701,1930
558904713800,资生堂ADENOGEN洗护套装 控油型洗发水+护发素400mlx2瓶 强根固发 ,416,168,603,1842
576344581949,清扬樱花去屑止痒洗发水露洗头膏旗舰店官方持久留香套装男女士 ,55.9,404,3981,7160
