id,商品名称,天猫标签,标签数量,舆情正负
40555334173,汉喜 荷塘月色洗发水+护发素 ,气味不错,59,1
40555334173,汉喜 荷塘月色洗发水+护发素 ,质量不错,52,1
40555334173,汉喜 荷塘月色洗发水+护发素 ,顺滑度不错,41,1
40555334173,汉喜 荷塘月色洗发水+护发素 ,划算,35,1
40555334173,汉喜 荷塘月色洗发水+护发素 ,快递不错,28,1
40555334173,汉喜 荷塘月色洗发水+护发素 ,气味一般,3,-1
582907405336,蜗蜗 纯姜洗发露 ,质量不错,18,1
582907405336,蜗蜗 纯姜洗发露 ,便宜,14,1
582907405336,蜗蜗 纯姜洗发露 ,味道好闻,10,1
582907405336,蜗蜗 纯姜洗发露 ,物流快,10,1
582907405336,蜗蜗 纯姜洗发露 ,清洁度强,9,1
582907405336,蜗蜗 纯姜洗发露 ,价格贵,8,-1
559433843764,霸王 育发防脱洗发液 ,质量不错,36,1
559433843764,霸王 育发防脱洗发液 ,很便宜,19,1
559433843764,霸王 育发防脱洗发液 ,气味不错,18,1
559433843764,霸王 育发防脱洗发液 ,发膜很好用,13,1
559433843764,霸王 育发防脱洗发液 ,物流快,11,1
559433843764,霸王 育发防脱洗发液 ,质量一般,3,-1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,味道好闻,79,1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,便宜,32,1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,质量不错,29,1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,服务好,17,1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,物流快,14,1
520307070766,琴叶 还原酸性滋润保湿洗发水 ,味道不好闻,7,-1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,气味不错,178,1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,包装很好,116,1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,质量很好,110,1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,很便宜,97,1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,快递不错,45,1
579650648289,植物主义孕妇洗发水沐浴露套装怀孕期专用洗护品去屑止痒洗头正品 ,气味一般,17,-1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,质量好,16,1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,服务不错,16,1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,便宜,7,1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,人群,6,1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,洗发水不错,5,1
16993947116,SCALP－D/丝凯露－D MAN OILY SHAMPOO ,价格贵,4,-1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,味道好闻,32,1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,质量很好,13,1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,便宜,13,1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,服务好,7,1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,物流快,5,1
523218749166,琴叶威丝婷还原酸性去屑控油护发素洗发水受损头发修护洗护套装 ,清洁度强,4,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,气味不错,21,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,实惠,8,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,包装不错,4,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,护发素不错,4,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,外观不错,4,1
594840523880,【新品】力士小晶钻无硅油馥悦繁花洗发水护发素套装男女450ml*2 ,物流快,4,1
37623241455,丰添 防脱发洗发液（男用） ,质量很好,11,1
37623241455,丰添 防脱发洗发液（男用） ,控油,8,1
37623241455,丰添 防脱发洗发液（男用） ,味道好闻,3,1
37623241455,丰添 防脱发洗发液（男用） ,包装很好,3,1
37623241455,丰添 防脱发洗发液（男用） ,小贵,6,-1
37623241455,丰添 防脱发洗发液（男用） ,包装一般,3,-1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,气味不错,53,1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,很划算,47,1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,质量不错,39,1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,洗发水不错,24,1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,快递不错,23,1
543831492907,Difaso/蒂花之秀 八植精华调养洗发乳 去屑止痒 ,质量一般,10,-1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,气味不错,449,1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,洗发水很香,61,1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,便宜,58,1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,顺滑度不错,56,1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,质量不错,51,1
587919193966,Puwubeauty/朴物大美 香氛柔顺洗发水 ,气味一般,81,-1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,气味不错,212,1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,质量好,69,1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,很便宜,65,1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,快递不错,50,1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,包装不错,45,1
39279504539,COCOnatural 水润蛋白滋养双效香芬洗发乳 ,气味一般,29,-1
574809402272,马丁 洁净去屑洗发露 ,味道好闻,486,1
574809402272,马丁 洁净去屑洗发露 ,质量好,231,1
574809402272,马丁 洁净去屑洗发露 ,物流快,121,1
574809402272,马丁 洁净去屑洗发露 ,服务不错,94,1
574809402272,马丁 洁净去屑洗发露 ,很划算,93,1
574809402272,马丁 洁净去屑洗发露 ,味道不好闻,62,-1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,味道好闻,32,1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,质量很好,9,1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,清洁度强,5,1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,跟描述一致,3,1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,服务态度好,3,1
553706127231,米叻男士沐浴露洗发水套装控油去屑洗发露持久留香沐浴乳家庭装 ,小贵,5,-1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,味道好闻,922,1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,划算,244,1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,质量不错,187,1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,物流快,139,1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,控油也还行,116,1
557784825718,三个魔发匠 香氛控油清爽洗发露 ,味道不好闻,98,-1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,实惠,44,1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,气味不错,24,1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,服务态度好,18,1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,快递不错,17,1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,质量不错,15,1
585689061055,舒蕾 奢养葡萄籽精油洗发露 ,顺滑度不错,13,1
552307245288,菲诗小铺梦中邂逅初恋甜心香水洗发水600ml*2 大容量 清洁发丝 ,气味不错,30,1
552307245288,菲诗小铺梦中邂逅初恋甜心香水洗发水600ml*2 大容量 清洁发丝 ,顺滑度不错,8,1
552307245288,菲诗小铺梦中邂逅初恋甜心香水洗发水600ml*2 大容量 清洁发丝 ,和描述一致,4,1
552307245288,菲诗小铺梦中邂逅初恋甜心香水洗发水600ml*2 大容量 清洁发丝 ,质量很好,3,1
552307245288,菲诗小铺梦中邂逅初恋甜心香水洗发水600ml*2 大容量 清洁发丝 ,物流快,3,1
545690718947,采乐 酮康采乐去屑洗发水 ,质量好,62,1
545690718947,采乐 酮康采乐去屑洗发水 ,很划算,41,1
545690718947,采乐 酮康采乐去屑洗发水 ,服务态度好,15,1
545690718947,采乐 酮康采乐去屑洗发水 ,气味不错,13,1
545690718947,采乐 酮康采乐去屑洗发水 ,快递不错,13,1
545690718947,采乐 酮康采乐去屑洗发水 ,质量一般,6,-1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,气味不错,28,1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,质量不错,21,1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,物流快,13,1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,很划算,12,1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,服务不错,7,1
570271485472,George caroll/乔治卡罗尔 男士海洋洗发水沐浴露 ,气味一般,6,-1
560105597553,Leonor Greyl 蜂蜜洗发露 ,气味不错,13,1
560105597553,Leonor Greyl 蜂蜜洗发露 ,质量很好,7,1
560105597553,Leonor Greyl 蜂蜜洗发露 ,态度不错,5,1
560105597553,Leonor Greyl 蜂蜜洗发露 ,洗发水小巧精致,4,1
560105597553,Leonor Greyl 蜂蜜洗发露 ,顺滑度不错,4,1
560105597553,Leonor Greyl 蜂蜜洗发露 ,气味一般,4,-1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,味道好闻,51,1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,包装挺好,16,1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,服务不错,10,1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,也挺控油的,9,1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,质量不错,8,1
590146684960,日本amino mason氨基酸清爽樱花洗发水护发素套装官方正品450ml*2 ,清洁度不好,5,-1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,便宜,108,1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,物流快,95,1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,质量很好,59,1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,正品,48,1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,味道好闻,15,1
545152099806,海飞丝 去屑洗发露(丝质柔滑型) ,质量一般,3,-1
536674892078,阿道夫 滋润修护洗发水 ,物流快,40,1
536674892078,阿道夫 滋润修护洗发水 ,味道好闻,40,1
536674892078,阿道夫 滋润修护洗发水 ,划算,34,1
536674892078,阿道夫 滋润修护洗发水 ,质量好,25,1
536674892078,阿道夫 滋润修护洗发水 ,清洁度强,3,1
536674892078,阿道夫 滋润修护洗发水 ,不划算,13,-1
17551037896,Schwarzkopf/施华蔻 水凝胶原修护洗发露 ,味道好闻,4,1
17551037896,Schwarzkopf/施华蔻 水凝胶原修护洗发露 ,价格贵,3,-1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,质量不错,16,1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,快递不错,14,1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,去油还不错,13,1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,包装挺好,12,1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,服务态度好,11,1
537935561635,Schwarzkopf/施华蔻 火山岩净洁洗发露 ,清洁度强,7,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,很便宜,886,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,物流快,443,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,气味不错,393,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,质量好,378,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,正品,263,1
564889191434,REJOICE/飘柔 家庭护理兰花长效清爽去屑洗发露 ,质量一般,39,-1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,味道好闻,55,1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,划算,50,1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,快递不错,26,1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,质量很好,25,1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,包装很好,12,1
596055319353,阿道夫 轻柔丝滑洗发水中样 ,味道不好闻,3,-1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,实惠,442,1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,气味不错,279,1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,快递不错,248,1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,质量不错,185,1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,顺滑度不错,105,1
44581637995,潘婷去油洗发水液露套装柔软顺滑修护 男女士洗头膏发冼发水500*2 ,质量一般,29,-1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,味道好闻,13,1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,质量好,5,1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,服务态度好,5,1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,保湿滋润,4,1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,清洁度强,3,1
560487612083,RYO/吕 金吕含光耀护金萃养护洗护套组200g+200ml ,小贵,3,-1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,质量不错,17,1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,气味不错,17,1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,便宜,16,1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,和描述一致,11,1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,洗发水不错,8,1
560173241536,海飞丝洗发水丝质柔滑去屑止痒洗头露套装男女士400ml送80ml*2瓶 ,物流慢,9,-1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,味道好闻,124,1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,质量不错,32,1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,便宜,25,1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,快递不错,17,1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,清洁度强,17,1
540717285151,日本玉肌进口百年品牌芬芳无硅油洗发水洗发露540ml*2自由搭配 ,味道不好闻,13,-1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,便宜,81,1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,味道好闻,80,1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,清洁度强,52,1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,去屑控油,52,1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,质量不错,36,1
559277555176,欧莱雅美发茶树植萃控油去头屑洗发水护发素洗护套装正品持久留香 ,味道不好闻,6,-1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,味道好闻,193,1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,便宜,153,1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,包装很好,67,1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,快递不错,66,1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,质量很好,62,1
558403899381,【直营】法国进口Klorane蔻萝兰/康如芍药头皮舒缓洗发水400ml ,质量一般,19,-1
594914268975,【屈臣氏】HairRecipe发之食谱无花果清爽丰盈洗发露水530ml*2瓶 ,气味不错,12,1
594914268975,【屈臣氏】HairRecipe发之食谱无花果清爽丰盈洗发露水530ml*2瓶 ,实惠,7,1
594914268975,【屈臣氏】HairRecipe发之食谱无花果清爽丰盈洗发露水530ml*2瓶 ,质量很好,5,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,气味不错,1153,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,喜欢洗发水,345,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,很划算,339,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,快递不错,269,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,质量很好,248,1
591661171647,联合利华清扬植觉净透保湿去屑洗发露樱花微醺控油无硅油380ml*2 ,质量一般,48,-1
526952572607,清扬洗发水露男女家庭装套装去屑止痒去油洗头膏正品旗舰店官方 ,气味不错,5,1
526952572607,清扬洗发水露男女家庭装套装去屑止痒去油洗头膏正品旗舰店官方 ,快递不错,3,1
526952572607,清扬洗发水露男女家庭装套装去屑止痒去油洗头膏正品旗舰店官方 ,很划算,3,1
524840945919,日本进口资生堂 惠润无硅油洗发绿野芳香洗发水220ml柔顺滋养秀发 ,气味不错,6,1
524840945919,日本进口资生堂 惠润无硅油洗发绿野芳香洗发水220ml柔顺滋养秀发 ,气味一般,3,-1
559736480782,沙宣 洁净去屑男士洗发露 ,质量不错,28,1
559736480782,沙宣 洁净去屑男士洗发露 ,气味不错,15,1
559736480782,沙宣 洁净去屑男士洗发露 ,服务好,13,1
559736480782,沙宣 洁净去屑男士洗发露 ,物流快,12,1
559736480782,沙宣 洁净去屑男士洗发露 ,很划算,9,1
559736480782,沙宣 洁净去屑男士洗发露 ,气味一般,8,-1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,气味不错,212,1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,质量好,83,1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,洗发水很香,49,1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,物流快,43,1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,包装不错,39,1
564863329268,REJOICE/飘柔 丰盈飘逸微米净透洗发露 ,气味一般,29,-1
36127025829,清扬洗发水男女通用去屑洗头膏洗发露多效水润型官方正品 ,气味不错,4,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,便宜,55,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,质量很好,37,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,快递不错,29,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,包装很好,19,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,气味不错,15,1
546172164801,清扬洗发水露液乳洗头膏去屑止痒控油香旗舰店官方旗舰套装男女士 ,质量一般,9,-1
528846926469,日本熊野油脂无添加孕妇洗发水孕妇可用去屑无硅油止痒控油防脱 ,快递不错,3,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,实惠,27,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,人群,24,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,质量不错,13,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,气味不错,13,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,包装挺好,11,1
520870120915,添乐哆啦A梦洗发露儿童专用3-6-12岁男女孩宝宝柔顺润洗发水650g ,快递不错,8,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,气味不错,233,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,质量好,102,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,包装不错,90,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,划算,66,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,洗发水很好,65,1
565396904858,Greenkosy/绿色溪谷 椰油净爽去屑洗发液 ,气味一般,14,-1
564767158648,安质 az安质乳酸素调理洗发露 ,质量不错,8,1
564767158648,安质 az安质乳酸素调理洗发露 ,气味不错,8,1
564767158648,安质 az安质乳酸素调理洗发露 ,顺滑度不错,4,1
564767158648,安质 az安质乳酸素调理洗发露 ,很好用的洗发水,4,1
564767158648,安质 az安质乳酸素调理洗发露 ,人群,3,1
564767158648,安质 az安质乳酸素调理洗发露 ,价格贵,5,-1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,味道好闻,926,1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,便宜,562,1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,质量不错,261,1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,物流快,181,1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,正品,115,1
547768580536,睿嫣润膏 舒盈滋养洗发水 ,味道不好闻,47,-1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,气味不错,299,1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,很划算,246,1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,质量很好,178,1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,快递不错,138,1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,洗发水很香,112,1
557893817997,丝蕴 syoss洗发水露护发素套装家庭洗头膏液改善毛躁香味男女通用 ,质量一般,21,-1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,质量不错,13,1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,味道好闻,11,1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,包装挺好,6,1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,发货快,5,1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,头皮不油,5,1
567474133114,丰添Foltene女用防掉发洗发水护发素套装头发营养液 ,不划算,5,-1
570279112917,润丝丹 植物生姜洗发水 ,质量很好,259,1
570279112917,润丝丹 植物生姜洗发水 ,很划算,196,1
570279112917,润丝丹 植物生姜洗发水 ,味道好闻,167,1
570279112917,润丝丹 植物生姜洗发水 ,几天都不油,133,1
570279112917,润丝丹 植物生姜洗发水 ,快递不错,114,1
570279112917,润丝丹 植物生姜洗发水 ,质量一般,20,-1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,很便宜,16,1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,味道好闻,15,1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,包装很好,9,1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,快递不错,8,1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,质量很好,6,1
13621061979,TSUBAKI/丝蓓绮 奢耀柔艳洗发露 ,味道不好闻,3,-1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,味道好闻,310,1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,质量好,134,1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,态度不错,69,1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,送了赠品,65,1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,是正品,61,1
551960359529,DOMELAY/朵美莱 洗发+护发+沐浴 ,清洁度强,36,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,质量不错,15,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,气味不错,10,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,洗发水不错,8,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,便宜,5,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,包装挺好,4,1
573363408181,云南白药 小养生姜洗发露(强根健发) ,顺滑度不错,3,1
567053361074,Aesop伊索 均衡洗发露 500mL ,包装不错,10,1
567053361074,Aesop伊索 均衡洗发露 500mL ,味道好闻,8,1
567053361074,Aesop伊索 均衡洗发露 500mL ,清洁度强,6,1
567053361074,Aesop伊索 均衡洗发露 500mL ,洗完很干爽,6,1
567053361074,Aesop伊索 均衡洗发露 500mL ,质量好,3,1
567053361074,Aesop伊索 均衡洗发露 500mL ,很便宜,3,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,味道好闻,84,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,控油特别好,28,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,质量不错,20,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,快递不错,18,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,服务态度好,18,1
558605804431,Moist Diane/黛丝恩 摩洛哥油洗发水 头皮养护丰盈型 ,味道不好闻,3,-1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,实惠,195,1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,质量不错,132,1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,气味不错,116,1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,物流快,79,1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,包装挺好,65,1
522165331510,隆力奇 新活力去屑洗发水（清爽控油型） ,质量一般,9,-1
595812371944,正品满婷除螨洗发水男女去屑止痒控油去螨虫头螨头皮屑神器洗头膏 ,质量不错,18,1
595812371944,正品满婷除螨洗发水男女去屑止痒控油去螨虫头螨头皮屑神器洗头膏 ,气味不错,9,1
595812371944,正品满婷除螨洗发水男女去屑止痒控油去螨虫头螨头皮屑神器洗头膏 ,洗发水很香,7,1
